TQRMNOQPTHLLKRCDEOJAH00856220;2023;4;1;1;44;N;93;54;2;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;195000;2;3;2;;3;2;195000;7;8;6;;8;7;65;1;0;98;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNOQYRHLOKTCDEOJAH00856221;2023;4;1;1;44;N;93;53;1;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;160000;2;2;2;;2;1;160000;6;7;5;;7;6;62;1;0;98;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNOQTSHMMLNCDEOJAH00813434;2023;4;1;1;44;N;93;136;2;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;316000;5;5;4;;5;5;158000;6;7;5;;7;5;175;1;0;2;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOQXVHKOLNCDEOJAH00793016;2023;4;1;1;44;N;93;69;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;190000;2;3;2;;3;2;190000;7;7;6;;8;7;84;1;0;98;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNOPQUHJOLNCDEOJAH00795735;2023;4;1;1;44;N;93;66;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;85000;1;1;1;;1;1;42500;1;1;1;;1;1;75;2;0;3;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOURUHJKKMCDEHJGH00795988;2023;4;1;1;40;S;23;488;1;;4;1;;2;1;1;1;;1;1;1;1;2;1;2;4;3;2;0;2;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;6;0;6;220000;3;3;4;3;;4;36666,67;1;1;1;1;;1;511;2;0;3;4;5;6;Extendido;Material durable;Alto;Buena
TQRMNOSWYHLOKMCDEFMDB00852062;2023;4;1;1;43;N;6;190;1;;3;2;;2;2;1;1;;1;1;1;2;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;6;521000;8;8;8;;8;7;74428,57;2;3;2;;3;2;494;3;4;98;0;0;0;Extendido;Material durable;Alto;Saludable
TQRMNOSSSHMOKMCDEFMDB00809199;2023;4;1;1;43;N;6;189;1;;1;2;;5;2;2;1;;2;0;0;0;2;2;2;1;1;2;0;2;2;2;0;0;0;0;7;;2;;4;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1;118000;1;1;1;;1;1;39333,33;1;1;1;;1;1;243;1;0;98;0;0;0;Nuclear;Material precario;Alto;Insuficiente
TQRMNOTPRHLLLNCDEIIAD00854774;2023;4;1;1;1;S;32;2317;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOPQRHJNKPCDEHPJB00794828;2023;4;1;1;40;S;29;362;1;;5;1;;4;1;1;1;;1;1;1;2;2;2;2;5;3;2;0;1;1;1;2;0;2;0;8;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;600000;8;9;9;8;;9;150000;6;6;8;6;;8;435;1;0;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOPQUHJNKPCDEHPJB00794829;2023;4;1;1;40;S;29;437;1;;3;2;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;3;1;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;1;97;0;0;0;Nuclear;Material durable;Alto;Saludable
TQRMNORSWHMMKQCDEHPJB00811512;2023;4;1;1;40;S;29;357;2;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;1;1;1;1;1;2;0;2;0;1;;1;;1;1;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;0;6;567000;8;8;9;8;;9;94500;3;4;5;3;;5;443;5;0;98;0;0;0;Extendido;Material durable;Alto;Buena
TQRMNOSSVHKLKMCDEHPJB00790892;2023;4;1;1;40;S;29;452;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;278000;4;5;5;4;;5;139000;6;6;7;6;;8;529;2;0;97;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOPXPHLMKNCDEHPJB00854351;2023;4;2;1;40;S;29;395;2;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;2;2;2;0;0;0;0;6;;1;;2;1;1;2;1;2;2;1;2;2;2;2;2;1;2;2;1;2;1;2;2;2;2;7;1;6;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;2;0;0;0;Extendido;Material durable;Alto;Buena
TQRMNORQTHLMKNCDEHPJB00854352;2023;4;1;1;40;S;29;517;2;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;190000;2;3;3;2;;3;190000;7;7;9;7;;9;614;97;0;98;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNORQVHLMKNCDEHPJB00854353;2023;4;1;1;40;S;29;340;2;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;438600;7;7;8;7;;8;146200;6;6;8;6;;8;360;2;0;1;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOSWWHKOLUCDEHPJB00790791;2023;4;1;1;40;S;29;251;1;;3;1;;4;1;1;1;;1;1;1;3;2;2;2;3;2;2;0;1;2;2;2;0;2;0;8;;2;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;219000;3;3;4;3;;4;219000;8;8;9;8;;9;261;1;0;98;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNORURHLMKNCDEIHJF00854662;2023;4;1;1;44;N;31;100;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;360000;6;6;4;;6;3;120000;5;5;3;;5;2;138;2;0;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOQTQHJMKNCDEIHJF00794830;2023;4;1;1;44;N;31;155;2;;9;1;;4;1;1;1;;1;1;1;1;2;2;2;9;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;525000;8;8;7;;8;6;525000;10;10;10;;10;9;153;1;0;97;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNOSUPHJMKNCDEIHJF00794903;2023;4;1;1;44;N;31;129;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;6;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;320000;5;5;4;;5;3;320000;9;9;8;;9;7;131;1;0;97;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNOSPPHLNMQCDEIJAH00854986;2023;4;1;1;1;S;33;2431;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;1;2;2;2;1;2;2;2;2;1;2;1;2;2;1;2;2;2;2;4;0;4;173000;2;;2;2;;2;43250;1;;1;1;;1;3628;1;0;2;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOTQWHMKMQCDEIJAH00812571;2023;4;1;1;1;S;33;4054;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;850000;10;;9;10;;10;283333,33;9;;8;9;;9;6943;1;2;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOPQPHJOLQCDEFIAH00798252;2023;4;1;1;43;S;2;1338;1;;3;1;;4;2;1;1;;1;1;1;3;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;6;2;4;301000;5;5;5;5;;5;50166,67;2;2;1;2;;2;2158;1;4;98;0;0;0;Extendido;Material durable;Alto;Buena
TQRMNORURHLOLSCDEFIAH00856336;2023;4;1;1;43;S;2;690;1;;3;2;;4;1;1;1;;1;1;2;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;98;0;0;0;Nuclear;Material durable;Alto;Saludable
TQRMNOPWWHMLKTCDEFLID00851914;2023;4;1;1;43;S;5;603;1;;5;1;;1;1;1;1;;1;1;1;1;2;2;2;5;4;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;1;6;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;2;0;0;0;Extendido;Material durable;Alto;Buena
TQRMNOPSVHJKLNCDEFLID00794519;2023;4;1;1;43;S;5;291;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;96;0;0;0;Unipersonal;No aplica;Medio;Buena
TQRMNOQRQHJMLUCDEHPJB00794901;2023;4;1;1;40;S;29;406;2;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;1;1;3;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;400000;6;7;7;6;;8;80000;3;3;4;3;;4;481;2;0;1;0;0;0;Extendido;Material durable;Alto;Buena
TQRMNOQTRHMMKTCDEFOCD00852350;2023;4;1;1;41;N;8;323;2;;3;1;;4;1;1;1;;1;1;1;1;1;2;2;3;3;2;0;1;1;2;2;0;2;0;3;;2;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;410000;6;7;8;;7;9;136666,67;6;6;7;;6;8;408;2;1;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNORURHLLLOCDEOHCH00856114;2023;4;1;1;44;N;91;170;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;500000;7;8;6;;8;8;500000;10;10;10;;10;10;177;1;0;98;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNOQWRHMLLQCDEOHCH00813311;2023;4;1;1;44;N;91;131;1;;5;1;;1;1;1;1;;1;1;1;1;2;2;2;5;3;1;1;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;730000;9;9;8;;9;9;182500;7;7;6;;7;7;134;1;0;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNORSUHLMKMCDEGJBF00852822;2023;4;1;1;43;S;13;626;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;4;0;4;480000;7;8;7;7;;8;120000;5;5;4;5;;4;697;1;3;4;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNORWPHJMMLCDEFIAH00856337;2023;4;1;1;43;S;2;692;2;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;1;2;0;2;0;6;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNOSQQHKOLUCDEFIAH00787289;2023;4;1;1;43;S;2;751;1;;5;1;;3;1;1;1;;1;1;1;1;2;2;2;5;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;4;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOPXVHMMMLCDEFIAH00856338;2023;4;1;1;43;S;2;844;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;1;1;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNORTPHMMMLCDEFIAH00808606;2023;4;1;1;43;S;2;765;1;;3;1;;4;2;1;1;;1;1;1;2;2;2;2;3;3;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOQVRHKOMLCDEFIAH00795129;2023;4;1;1;43;S;2;1476;1;;2;1;;4;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;1;2;160000;2;2;2;2;;2;53333,33;2;2;2;2;;2;1352;1;0;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOPVWHMOMMCDEFIAH00856339;2023;4;1;1;43;S;2;727;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;3;3;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;500000;7;8;8;7;;7;125000;5;5;5;5;;4;1788;2;1;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOPYTHKOMMCDEFIAH00787267;2023;4;1;1;43;S;2;756;1;;2;2;;4;2;1;1;;1;1;1;2;1;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;Nuclear;Material durable;Alto;Saludable
TQRMNOQTSHJMLOCDEIKAH00802717;2023;4;1;1;43;S;34;707;1;;3;1;;5;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;1;2;0;1;1;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;0;1;80000;1;1;1;1;;1;80000;3;3;3;3;;3;493;1;0;98;0;0;0;Unipersonal;Material precario;Medio;Buena
TQRMNOQTRHKOLQCDEIKAH00792524;2023;4;1;1;43;S;34;439;1;;3;2;;4;1;1;1;;1;1;1;1;2;1;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;97;0;0;0;Unipersonal;Material durable;Medio;Saludable
TQRMNOPYXHLOLSCDEIKAH00855752;2023;4;1;1;43;S;34;544;1;;4;1;;3;1;1;1;;1;1;1;1;2;2;2;4;3;1;1;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;3;0;3;705000;9;9;9;9;;9;235000;8;8;8;8;;8;1300;1;3;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOQPQHLOLSCDEIKAH00855753;2023;4;1;1;43;S;34;547;1;;2;1;;3;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;540000;8;8;8;8;;8;540000;10;10;10;10;;10;826;1;0;98;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNOPTXHKKLSCDEIKAH00792479;2023;4;1;1;43;S;34;1429;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;1;1;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;1;3;820000;9;10;10;9;;10;205000;8;8;7;7;;7;2573;1;0;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNORRYHKKLSCDEIKAH00792474;2023;4;1;1;43;S;34;897;1;;2;1;;3;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;1;1;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;3;0;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOQSVHJMLRCDEIKAH00796123;2023;4;1;1;43;S;34;265;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;4;0;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNORQVHMMLTCDEIKAH00812890;2023;4;1;1;43;S;34;825;4;;1;2;;1;1;1;1;;1;1;1;1;2;2;2;4;4;2;0;1;1;1;1;1;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;4;0;0;0;Extendido;Material durable;Alto;Saludable
TQRMNOSQUHJOLQCDEGJBF00795132;2023;4;1;1;43;S;13;614;1;;3;2;;2;2;1;1;;1;1;1;2;2;2;1;3;3;2;0;1;2;2;2;0;2;0;2;;2;;1;1;1;2;1;2;2;1;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;7;2;5;636000;8;9;9;8;;9;90857,14;3;3;3;3;;3;649;1;2;98;0;0;0;Extendido;Material durable;Alto;Saludable
TQRMNOSSPHJOLQCDEGJBF00794107;2023;4;1;1;43;S;13;1042;1;;2;2;;4;1;1;1;;1;1;1;2;2;2;1;2;2;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2;2;2;6;2;4;640000;8;9;9;8;;9;106666,67;4;4;4;4;;4;1019;1;0;2;0;0;0;Extendido;Material durable;Alto;Saludable
TQRMNOQRWHLMOLCDEIJAH00855003;2023;4;1;1;1;S;33;2142;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;1;4;480000;7;;7;7;;7;96000;4;;3;3;;4;5401;2;0;98;0;0;0;Extendido;Material durable;Alto;Buena
TQRMNOQXWHJLOTCDEIJAH00802521;2023;4;1;1;1;S;33;1464;1;;2;1;;3;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;2;1;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOPWUHJKOUCDEIJAH00855004;2023;4;1;1;1;S;33;2860;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;1;0;1;178000;2;;2;2;;2;178000;7;;6;7;;7;3361;1;0;98;0;0;0;Unipersonal;No aplica;Medio;Buena
TQRMNOQSTHLOONCDEIJAH00855005;2023;4;1;1;1;S;33;2534;1;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;98;0;0;0;Nuclear;Material durable;Alto;Buena
